LECROYWR104MXi-Al‘ 54380 Histogram
Segments 1 SegmentSize 192
Segment TrigTime TimeSinceSegment1
#1 14-Jul-2017 11:39:41 0                 
Time Ampl
-0.0487 0
-0.04845 0
-0.0482 0
-0.04795 0
-0.0477 0
-0.04745 0
-0.0472 0
-0.04695 0
-0.0467 0
-0.04645 0
-0.0462 0
-0.04595 0
-0.0457 0
-0.04545 0
-0.0452 0
-0.04495 0
-0.0447 0
-0.04445 0
-0.0442 0
-0.04395 0
-0.0437 0
-0.04345 0
-0.0432 0
-0.04295 0
-0.0427 0
-0.04245 0
-0.0422 0
-0.04195 0
-0.0417 0
-0.04145 0
-0.0412 0
-0.04095 0
-0.0407 0
-0.04045 0
-0.0402 0
-0.03995 0
-0.0397 0
-0.03945 0
-0.0392 0
-0.03895 0
-0.0387 0
-0.03845 0
-0.0382 0
-0.03795 0
-0.0377 0
-0.03745 0
-0.0372 0
-0.03695 0
-0.0367 0
-0.03645 0
-0.0362 0
-0.03595 0
-0.0357 0
-0.03545 0
-0.0352 0
-0.03495 0
-0.0347 0
-0.03445 0
-0.0342 0
-0.03395 0
-0.0337 0
-0.03345 0
-0.0332 0
-0.03295 0
-0.0327 0
-0.03245 0
-0.0322 0
-0.03195 0
-0.0317 0
-0.03145 0
-0.0312 0
-0.03095 0
-0.0307 0
-0.03045 0
-0.0302 0
-0.02995 0
-0.0297 0
-0.02945 0
-0.0292 0
-0.02895 0
-0.0287 0
-0.02845 0
-0.0282 0
-0.02795 0
-0.0277 0
-0.02745 0
-0.0272 0
-0.02695 0
-0.0267 0
-0.02645 0
-0.0262 0
-0.02595 0
-0.0257 0
-0.02545 0
-0.0252 0
-0.02495 0
-0.0247 0
-0.02445 0
-0.0242 0
-0.02395 0
-0.0237 0
-0.02345 0
-0.0232 0
-0.02295 0
-0.0227 0
-0.02245 0
-0.0222 0
-0.02195 0
-0.0217 0
-0.02145 0
-0.0212 0
-0.02095 0
-0.0207 0
-0.02045 0
-0.0202 0
-0.01995 0
-0.0197 0
-0.01945 0
-0.0192 0
-0.01895 0
-0.0187 0
-0.01845 0
-0.0182 0
-0.01795 0
-0.0177 0
-0.01745 0
-0.0172 0
-0.01695 0
-0.0167 0
-0.01645 0
-0.0162 0
-0.01595 0
-0.0157 0
-0.01545 0
-0.0152 0
-0.01495 0
-0.0147 0
-0.01445 0
-0.0142 0
-0.01395 0
-0.0137 0
-0.01345 0
-0.0132 0
-0.01295 0
-0.0127 0
-0.01245 0
-0.0122 0
-0.01195 0
-0.0117 0
-0.01145 0
-0.0112 0
-0.01095 0
-0.0107 0
-0.01045 0
-0.0102 0
-0.00995 0
-0.0097 0
-0.00945 0
-0.0092 0
-0.00895 0
-0.0087 0
-0.00845 0
-0.0082 0
-0.00795 0
-0.0077 0
-0.00745 0
-0.0072 0
-0.00695 0
-0.0067 0
-0.00645 0
-0.0062 0
-0.00595 1
-0.0057 0
-0.00545 0
-0.0052 0
-0.00495 0
-0.0047 0
-0.00445 0
-0.0042 0
-0.00395 0
-0.0037 0
-0.00345 0
-0.0032 0
-0.00295 0
-0.0027 0
-0.00245 0
-0.0022 0
-0.00195 0
-0.0017 0
-0.00145 0
-0.0012 0
-0.00095 0
